,battery_pack_status_identifier,asset_serial_number,battery_pack_identifier,record_create_date,record_create_timestamp,state_of_charge,energy_consumption,battery_lifetime,max_cell_temperature,min_cell_temperature
2928,2929.0,ASN00003,BAT00003,24-05-2023,24-05-2023 01:31,85.5,3682900.0,2221.742,34.0,29.594
2930,2931.0,ASN00003,BAT00003,24-05-2023,24-05-2023 01:42,86.8,3683400.0,2221.914,33.938,29.563
2932,2933.0,ASN00003,BAT00003,24-05-2023,24-05-2023 01:52,88.1,3683800.0,2222.081,33.875,29.5
2934,2935.0,ASN00003,BAT00003,24-05-2023,24-05-2023 02:02,89.6,3684200.0,2222.254,33.781,29.375
2936,2937.0,ASN00003,BAT00003,24-05-2023,24-05-2023 02:12,90.9,3684600.0,2222.426,33.563,29.063
2938,2939.0,ASN00003,BAT00003,24-05-2023,24-05-2023 02:23,91.5,3684900.0,2222.598,33.375,28.844
2940,2941.0,ASN00003,BAT00003,24-05-2023,24-05-2023 02:33,91.9,3685100.0,2222.77,33.094,28.656
2942,2943.0,ASN00003,BAT00003,24-05-2023,24-05-2023 02:43,88.8,3686600.0,2222.942,32.875,28.969
2944,2945.0,ASN00003,BAT00003,24-05-2023,24-05-2023 02:53,84.5,3688100.0,2223.109,32.563,28.938
2946,2947.0,ASN00003,BAT00003,24-05-2023,24-05-2023 03:04,80.3,3689600.0,2223.281,32.438,28.875
2948,2949.0,ASN00003,BAT00003,24-05-2023,24-05-2023 03:14,78.4,3690300.0,2223.454,32.25,28.813
2950,2951.0,ASN00003,BAT00003,24-05-2023,24-05-2023 03:24,76.3,3691000.0,2223.626,32.0,28.656
2952,2953.0,ASN00003,BAT00003,24-05-2023,24-05-2023 03:35,74.4,3691700.0,2223.798,31.75,28.531
2954,2955.0,ASN00003,BAT00003,24-05-2023,24-05-2023 03:45,69.9,3693000.0,2223.97,31.594,28.5
2956,2957.0,ASN00003,BAT00003,24-05-2023,24-05-2023 03:55,65.3,3694400.0,2224.143,31.469,28.281
2958,2959.0,ASN00003,BAT00003,24-05-2023,24-05-2023 04:05,63.5,3694900.0,2224.302,31.375,28.406
2960,2961.0,ASN00003,BAT00003,24-05-2023,24-05-2023 04:16,65.1,3695400.0,2224.474,31.25,28.906
2962,2963.0,ASN00003,BAT00003,24-05-2023,24-05-2023 04:26,66.6,3695800.0,2224.641,31.156,29.188
2964,2965.0,ASN00003,BAT00003,24-05-2023,24-05-2023 04:36,67.5,3696300.0,2224.813,31.094,29.344
2966,2967.0,ASN00003,BAT00003,24-05-2023,24-05-2023 04:46,61.8,3698200.0,2224.985,31.219,29.406
2968,2969.0,ASN00003,BAT00003,24-05-2023,24-05-2023 04:57,58.6,3699000.0,2225.158,31.156,28.75
2970,2971.0,ASN00003,BAT00003,24-05-2023,24-05-2023 05:07,56.8,3699500.0,2225.324,31.031,28.406
2972,2973.0,ASN00003,BAT00003,24-05-2023,24-05-2023 05:17,54.0,3700300.0,2225.497,30.906,28.156
2974,2975.0,ASN00003,BAT00003,24-05-2023,24-05-2023 05:27,52.8,3700500.0,2225.663,30.75,27.906
2976,2977.0,ASN00003,BAT00003,24-05-2023,24-05-2023 05:37,50.7,3701100.0,2225.836,30.563,27.688
2978,2979.0,ASN00003,BAT00003,24-05-2023,24-05-2023 05:47,48.2,3701900.0,2226.002,30.25,27.344
2980,2981.0,ASN00003,BAT00003,24-05-2023,24-05-2023 05:58,45.7,3702600.0,2226.174,29.906,26.938
2982,2983.0,ASN00003,BAT00003,24-05-2023,24-05-2023 06:08,41.5,3702700.0,2226.346,29.688,26.781
2984,2985.0,ASN00003,BAT00003,24-05-2023,24-05-2023 06:18,41.3,3702800.0,2226.518,29.5,26.656
2986,2987.0,ASN00003,BAT00003,24-05-2023,24-05-2023 06:28,39.9,3703400.0,2226.685,29.313,26.563
2988,2989.0,ASN00003,BAT00003,24-05-2023,24-05-2023 06:39,37.4,3704300.0,2226.857,28.969,26.25
2990,2991.0,ASN00003,BAT00003,24-05-2023,24-05-2023 06:49,33.2,3705800.0,2227.029,28.688,26.031
2992,2993.0,ASN00003,BAT00003,24-05-2023,24-05-2023 06:59,31.4,3706500.0,2227.202,28.469,25.563
2994,2995.0,ASN00003,BAT00003,24-05-2023,24-05-2023 07:10,29.9,3706600.0,2227.37,28.344,25.375
2996,2997.0,ASN00003,BAT00003,24-05-2023,24-05-2023 07:20,29.8,3706600.0,2227.424,28.188,25.563
2998,2999.0,ASN00003,BAT00003,24-05-2023,24-05-2023 07:30,29.6,3706700.0,2227.596,28.063,25.469
3000,3001.0,ASN00003,BAT00003,24-05-2023,24-05-2023 07:40,26.4,3707800.0,2227.768,27.969,25.75
3002,3003.0,ASN00003,BAT00003,24-05-2023,24-05-2023 07:51,21.7,3709300.0,2227.94,28.094,25.688
3004,3005.0,ASN00003,BAT00003,24-05-2023,24-05-2023 08:01,17.4,3710100.0,2228.1,28.5,25.688
3006,3007.0,ASN00003,BAT00003,24-05-2023,24-05-2023 08:11,21.6,3711300.0,2228.269,28.563,26.188
3008,3009.0,ASN00003,BAT00003,24-05-2023,24-05-2023 08:21,25.9,3712600.0,2228.441,28.469,26.344
3010,3011.0,ASN00003,BAT00003,24-05-2023,24-05-2023 08:32,30.3,3714000.0,2228.613,28.563,26.625
3012,3013.0,ASN00003,BAT00003,24-05-2023,24-05-2023 08:42,34.5,3715300.0,2228.785,29.063,27.063
3014,3015.0,ASN00003,BAT00003,24-05-2023,24-05-2023 08:52,38.7,3716700.0,2228.958,29.688,27.531
3016,3017.0,ASN00003,BAT00003,24-05-2023,24-05-2023 09:03,42.9,3718000.0,2229.13,30.375,28.094
3018,3019.0,ASN00003,BAT00003,24-05-2023,24-05-2023 09:13,47.1,3719300.0,2229.297,31.031,28.594
3020,3021.0,ASN00003,BAT00003,24-05-2023,24-05-2023 09:23,52.3,3720700.0,2229.469,31.688,29.063
3022,3023.0,ASN00003,BAT00003,24-05-2023,24-05-2023 09:33,57.4,3722000.0,2229.636,32.094,29.313
3024,3025.0,ASN00003,BAT00003,24-05-2023,24-05-2023 09:43,59.8,3722500.0,2229.808,32.219,29.25
3026,3027.0,ASN00003,BAT00003,24-05-2023,24-05-2023 09:54,61.9,3722900.0,2229.98,32.156,29.219
3028,3029.0,ASN00003,BAT00003,24-05-2023,24-05-2023 10:04,63.7,3723400.0,2230.152,32.031,29.313
3030,3031.0,ASN00003,BAT00003,24-05-2023,24-05-2023 10:14,64.8,3723700.0,2230.324,31.906,29.406
3031,3032.0,ASN00003,BAT00003,24-05-2023,24-05-2023 10:25,66.2,3723900.0,2230.467,31.719,29.406
3033,3034.0,ASN00003,BAT00003,24-05-2023,24-05-2023 10:35,68.8,3724600.0,2230.639,31.563,29.563
3035,3036.0,ASN00003,BAT00003,24-05-2023,24-05-2023 10:45,72.9,3725900.0,2230.806,31.563,29.719
3037,3038.0,ASN00003,BAT00003,24-05-2023,24-05-2023 10:55,76.9,3727200.0,2230.978,31.594,29.813
3039,3040.0,ASN00003,BAT00003,24-05-2023,24-05-2023 11:06,80.9,3728600.0,2231.151,31.688,29.875
3041,3042.0,ASN00003,BAT00003,24-05-2023,24-05-2023 11:16,84.6,3729900.0,2231.317,31.781,29.875
3043,3044.0,ASN00003,BAT00003,24-05-2023,24-05-2023 11:26,88.5,3731200.0,2231.489,31.813,29.781
3045,3046.0,ASN00003,BAT00003,24-05-2023,24-05-2023 11:37,91.4,3732200.0,2231.662,31.781,29.5
3047,3048.0,ASN00003,BAT00003,24-05-2023,24-05-2023 11:47,91.4,3732500.0,2231.829,31.594,29.094
3049,3050.0,ASN00003,BAT00003,24-05-2023,24-05-2023 11:57,91.4,3732700.0,2232.001,31.219,28.625
3051,3052.0,ASN00003,BAT00003,24-05-2023,24-05-2023 12:07,91.4,3732900.0,2232.173,30.75,28.094
3053,3054.0,ASN00003,BAT00003,24-05-2023,24-05-2023 12:18,92.0,3733100.0,2232.345,30.281,27.75
3055,3056.0,ASN00003,BAT00003,24-05-2023,24-05-2023 12:28,93.1,3733100.0,2232.512,29.875,27.406
3057,3058.0,ASN00003,BAT00003,24-05-2023,24-05-2023 12:38,93.6,3733100.0,2232.684,29.469,27.094
3059,3060.0,ASN00003,BAT00003,24-05-2023,24-05-2023 12:48,93.8,3733100.0,2232.856,29.031,26.75
3061,3062.0,ASN00003,BAT00003,24-05-2023,24-05-2023 12:58,93.8,3733100.0,2233.023,28.625,26.438
3063,3064.0,ASN00003,BAT00003,24-05-2023,24-05-2023 13:09,93.8,3733200.0,2233.195,28.188,26.031
3065,3066.0,ASN00003,BAT00003,24-05-2023,24-05-2023 13:19,93.8,3733200.0,2233.368,27.75,25.656
3067,3068.0,ASN00003,BAT00003,24-05-2023,24-05-2023 13:29,93.8,3733200.0,2233.54,27.313,25.313
3069,3070.0,ASN00003,BAT00003,24-05-2023,24-05-2023 13:40,93.8,3733200.0,2233.712,26.938,25.0
3071,3072.0,ASN00003,BAT00003,24-05-2023,24-05-2023 13:50,93.8,3733200.0,2233.884,26.563,24.688
3073,3074.0,ASN00003,BAT00003,24-05-2023,24-05-2023 14:00,93.7,3733200.0,2234.056,26.219,24.438
3075,3076.0,ASN00003,BAT00003,24-05-2023,24-05-2023 14:10,93.5,3733400.0,2234.223,25.906,24.25
3077,3078.0,ASN00003,BAT00003,24-05-2023,24-05-2023 14:21,91.1,3734400.0,2234.378,25.75,24.344
